timestamp,open,high,low,close,volume,dividend amount,SMA,EMA,WMA,DEMA,TEMA,TRIMA,KAMA,FAMA,MAMA,VWAP,T3,MACD,MACD_Hist,MACD_Signal,WILLR,ADXR,APO,PPO,MOM,BOP,CMO,ROC,ROCR,Aroon Down,Aroon Up,AROONOSC,MFI,TRIX,ULTOSC,DX,MINUS_DI,PLUS_DI,MINUS_DM,PLUS_DM,Real Lower Band,Real Middle Band,Real Upper Band,MIDPOINT,MIDPRICE,SAR,TRANGE,ATR,NATR,Chaikin A/D,ADOSC,OBV,HT_TRENDLINE,LEAD SINE,SINE,TRENDMODE,DCPERIOD,HT_DCPHASE,PHASE,QUADRATURE,Adjusted Close
2015-08-28,172.0,183.19,168.08,182.72,37652751.0,0.0,164.5795,163.1442,163.145,160.7036,158.332,165.7176,160.9028,59.676,129.5808,376.1564,166.4103,-0.3452,-1.4703,1.1251,-46.5303,19.0944,-0.6136,-0.3711,-15.8943,0.7095,-48.246,-9.6336,0.9037,100.0,50.0,-50.0,11.7585,-0.0093,54.7202,72.7414,44.3144,6.9928,23.2144,3.6632,153.7768,164.5795,175.3821,159.1011,157.5625,169.3043,13.0977,5.2386,3.3075,250603169.511,8456967.1584,200326840.0,166.1713,0.5413,-0.2118,1.0,15.9349,-12.2263,1.498,1.5222,158.386
2015-08-21,191.42,193.16,181.04,181.04,15063675.0,0.0,166.1689,166.2666,166.2496,166.406,166.0874,166.2289,162.1292,59.3248,129.3837,374.8124,166.89,1.1026,-0.39,1.4927,-100.0,16.5568,0.2734,0.1647,0.1197,-0.8564,0.6358,0.0722,1.0007,100.0,60.0,-40.0,21.3487,0.0615,43.5633,53.1665,30.4938,9.324,13.3116,4.0703,162.8926,166.1689,169.4452,166.3478,163.1795,169.4293,10.5059,4.3653,2.7817,215292813.3449,-957501.1454,162674089.0,166.6381,0.9924,0.6144,0.0,16.1952,37.9102,-0.8341,3.2984,156.9297
2015-08-14,191.9,193.15,188.3,192.02,12000168.0,0.0,166.1569,166.342,166.2913,166.5877,166.3046,166.0642,162.1118,58.9727,129.0146,374.7248,166.9687,1.2206,-0.3696,1.5902,-41.5961,14.6716,0.4878,0.294,-1.2416,0.0247,2.7956,-0.7409,0.9926,50.0,70.0,20.0,23.3813,0.071,57.8739,26.5871,21.1733,12.2793,7.7982,4.5225,162.8763,166.1569,169.4375,166.3478,165.845,162.6823,4.2041,3.683,2.2127,230356488.3449,3705742.4958,177737764.0,166.6403,0.8707,0.2678,0.0,16.3313,15.5352,-1.5871,-0.2413,166.4475
2015-08-07,193.0,193.75,189.69,190.67,9227229.0,0.0,166.2811,166.3417,166.28,166.6417,166.35,166.0278,162.0736,58.6207,128.6375,374.6897,167.0438,1.311,-0.3715,1.6826,-57.9202,13.445,0.817,0.4929,-0.7195,-0.5739,7.5565,-0.4282,0.9957,60.0,80.0,20.0,25.0687,0.0795,53.7798,18.6297,20.2087,13.8615,7.326,5.025,162.8895,166.2811,169.6726,166.3478,165.845,162.5446,3.5193,3.6252,2.1934,223948151.2068,2565092.5086,165737596.0,166.5473,0.3994,-0.3659,0.0,16.2096,-21.462,-0.167,-0.6355,165.2773
2015-07-31,189.78,193.92,189.15,192.95,7509830.0,0.0,166.353,166.1294,166.1084,166.2838,165.7816,166.1714,162.038,58.2689,128.247,374.6557,167.1277,1.3103,-0.4651,1.7755,-30.3507,12.9387,1.1954,0.7229,-3.4244,0.6646,-5.2907,-2.0392,0.9796,70.0,90.0,20.0,26.4026,0.0883,58.4352,18.6297,22.3815,15.3519,8.14,5.5833,162.8496,166.353,169.8564,166.3478,165.845,162.4041,4.1347,3.6369,2.1745,228720855.8619,4191078.6455,174964825.0,166.4236,-0.1611,-0.8118,0.0,15.8613,305.7283,-0.5846,1.5437,167.2536
2015-07-24,195.09,195.46,190.36,190.67,5557872.0,0.0,166.6955,166.4902,166.5065,167.0397,166.8211,166.3607,161.9733,57.9172,127.8807,374.6612,167.2261,1.5745,-0.3172,1.8918,-57.9202,12.7899,1.5366,0.9299,1.7824,-0.8667,19.3204,1.0652,1.0107,80.0,100.0,20.0,36.3132,0.1034,55.9919,11.896,21.9985,17.3211,7.879,6.2037,163.3139,166.6955,170.077,166.3478,165.845,162.2607,4.4208,3.5816,2.167,224265338.2728,3522256.9936,167454995.0,166.3051,-0.5624,-0.9824,0.0,15.5385,280.7752,-1.8584,-0.1627,165.2773
2015-07-17,191.59,194.92,191.58,194.85,5150513.0,0.0,166.5172,165.9083,166.0353,165.9981,165.2711,166.4953,161.8593,57.5657,127.4643,374.5868,167.297,1.4202,-0.5508,1.9711,-2.4751,13.361,1.814,1.1003,-1.0013,0.976,4.6166,-0.5993,0.994,90.0,20.0,-70.0,43.7056,0.1101,59.9151,4.7427,21.7277,19.7601,7.5794,6.893,163.4944,166.5172,169.54,166.0357,165.6649,162.2607,4.0567,3.4884,2.0653,229147547.4023,4570038.4152,173012867.0,166.2067,-0.6761,-0.9991,0.0,15.3676,272.4625,-0.8003,-2.0647,168.9006
2015-07-10,188.72,190.9,187.19,190.24,10995127.0,0.0,166.6173,165.8713,166.134,165.944,165.0385,166.8095,161.8122,57.2144,127.0743,374.5124,167.4075,1.5115,-0.5972,2.1088,-61.1683,14.3017,1.954,1.1866,-4.3432,0.4097,-10.206,-2.5863,0.9741,100.0,30.0,-70.0,35.8645,0.1321,53.8276,37.9605,24.587,11.0566,8.4216,3.7871,163.5935,166.6173,169.6412,166.0357,165.6649,169.0101,3.2159,3.4252,2.0771,224212924.1687,2318444.0308,167862354.0,166.1322,-0.9035,-0.9419,0.0,15.2869,250.3761,0.0409,-1.7825,164.9045
2015-07-02,190.78,191.43,188.24,190.13,11295518.0,0.0,167.0517,166.379,166.764,166.9755,166.3925,167.1442,161.681,56.8634,126.7055,374.3216,167.4501,1.8593,-0.3987,2.2581,-72.2239,13.2495,2.2619,1.3745,-0.0036,-0.2038,-0.1859,-0.0022,1.0,100.0,40.0,-60.0,37.4087,0.1595,49.9764,32.9628,24.2021,12.2022,8.346,4.2079,164.7267,167.0517,169.3766,166.7362,166.12,169.0691,3.6233,3.4485,2.0924,217129810.0097,137377.1547,156867227.0,166.0967,-0.9986,-0.7434,1.0,15.2879,228.023,0.6982,-1.831,164.8092
2015-06-26,194.37,194.92,191.7985,192.42,8834099.0,0.902,167.052,166.6026,167.0693,167.5553,167.199,167.2575,161.6655,56.5124,126.3149,374.3076,167.3689,2.0944,-0.2633,2.3578,-41.0684,12.6467,2.0701,1.2584,2.5129,-0.6247,20.9901,1.5141,1.0151,30.0,50.0,20.0,49.3133,0.1773,54.0161,11.1256,17.0486,13.6348,5.846,4.6754,164.7281,167.052,169.3759,166.7362,166.2994,164.062,2.7058,3.429,2.0558,215040670.3169,284440.8803,168162745.0,165.938,-0.9758,-0.5353,0.0,15.3502,212.3651,1.1704,-1.2398,166.7942
2015-06-19,191.22,195.53,190.47,193.85,5115910.0,0.0,166.8007,166.1844,166.7632,166.9306,166.2886,167.2175,161.3918,56.1616,125.889,374.2011,167.2128,2.0472,-0.3764,2.4236,-32.7103,13.233,1.8943,1.1531,2.5798,0.5198,-0.5905,1.5885,1.0159,0.0,60.0,60.0,48.308,0.1884,62.0205,13.8808,18.5091,13.997,6.4956,4.9121,164.6112,166.8007,168.9903,166.5022,166.2994,163.9598,4.3659,3.5094,2.0982,220356978.1726,2205607.3306,176996844.0,165.7787,-0.8708,-0.2682,0.0,15.4339,195.5551,1.4771,-1.7437,167.2572
2015-06-12,192.17,194.37,190.3702,192.51,6716307.0,0.0,166.5428,166.4503,167.0459,167.6282,167.2752,167.032,161.2432,55.8113,125.494,373.957,167.0198,2.3131,-0.2045,2.5177,-43.7659,13.8181,2.2737,1.3862,2.088,0.085,5.4885,1.2754,1.0128,0.0,70.0,70.0,48.8702,0.2082,60.8919,24.8332,21.1389,12.7285,7.2173,4.3458,163.2365,166.5428,169.849,165.2123,165.6782,163.8556,3.4511,3.4142,2.0555,218638194.1805,2276750.9145,171880934.0,165.6478,-0.6049,0.1354,1.0,15.5357,172.2209,2.7072,-0.6772,166.101
2015-06-05,194.23,194.93,191.58,192.3,6416694.0,0.0,166.334,166.5931,167.1416,168.1755,168.1487,166.6567,161.1089,55.4611,125.0868,373.8279,166.7128,2.5355,-0.0333,2.5688,-43.0425,13.5507,2.1454,1.309,1.1907,-0.5761,19.7838,0.7156,1.0072,0.0,80.0,80.0,47.0335,0.2193,63.287,17.3743,20.1148,14.1598,6.8594,4.8287,162.6287,166.334,170.0392,165.2123,165.4107,163.7492,2.8904,3.4101,2.0553,218168365.0144,3281544.7992,165164627.0,165.332,-0.5612,0.1885,1.0,15.5998,169.137,2.1908,1.5412,165.9198
2015-05-29,194.73,195.24,192.7,193.49,5300880.0,0.0,166.2149,166.3726,166.8924,168.0863,168.1847,166.1879,161.0143,55.1112,124.6575,373.7898,166.3327,2.6014,0.0243,2.5771,-27.9545,13.3823,2.0386,1.2456,5.2667,-0.4882,23.4379,3.2361,1.0324,10.0,90.0,80.0,46.5322,0.2206,63.4783,9.9272,18.8814,15.4711,6.5478,5.3652,162.6027,166.2149,169.827,165.2123,165.2727,163.6406,2.2088,3.4679,2.0772,221826838.3099,5373898.1354,171581321.0,164.8422,-0.7509,-0.064,1.0,15.6467,183.6697,1.5155,1.8183,166.9466
2015-05-22,194.63,195.95,194.48,195.26,6954004.0,0.0,165.6882,166.0073,166.4691,167.7365,167.8723,165.62,160.5023,54.7617,124.2196,373.5433,165.9392,2.6038,0.0327,2.5711,-7.8409,13.6089,2.0882,1.2776,4.3821,0.4286,23.0152,2.6794,1.0268,0.0,100.0,100.0,55.8742,0.2181,69.5714,3.4034,15.4359,16.5236,5.5689,5.9613,161.7585,165.6882,169.6179,165.1692,165.2727,163.5298,1.2683,3.6078,2.1414,223830320.5146,6448860.8086,176882201.0,164.3154,-0.9453,-0.4377,1.0,15.7055,205.9568,0.5528,3.0523,168.4737
2015-05-15,193.93,194.875,191.23,194.73,5153014.0,0.0,165.25,165.58,165.9818,167.2662,167.3891,165.0594,160.1205,54.4127,123.778,373.4891,165.5591,2.5777,0.0148,2.5629,-1.7348,14.5736,2.2559,1.383,1.3831,0.2195,20.2408,0.8335,1.0083,10.0,100.0,90.0,44.0988,0.2145,68.2224,5.0469,15.9983,14.461,6.1877,5.5931,161.4426,165.25,169.0574,165.1692,164.5357,163.5298,3.145,3.8677,2.302,223404565.1677,6085203.2262,169928197.0,163.8758,-0.9831,-0.5656,1.0,15.7858,214.4429,-1.0816,0.8556,168.0165
2015-05-08,193.64,194.31,189.53,193.95,6430044.0,0.0,165.1117,165.192,165.5792,166.8648,167.0018,164.6819,160.0336,54.0641,123.3382,373.4637,165.2048,2.5685,0.0093,2.5592,-9.6068,14.6125,2.364,1.452,0.9784,0.0649,19.1544,0.589,1.0059,20.0,90.0,70.0,36.0966,0.2112,61.18,9.5814,17.4143,14.369,6.8752,5.6729,161.5218,165.1117,168.7016,165.1692,164.4775,168.0251,4.1243,3.948,2.3592,218661530.3337,4175138.1333,164775183.0,163.462,-0.9857,-0.5776,1.0,15.8768,215.2827,0.2183,-0.8565,167.3435
2015-05-01,194.63,194.74,190.32,193.1,7837891.0,0.0,165.0139,164.7733,165.2042,166.3992,166.5197,164.5476,159.9677,53.716,122.8964,373.44,164.8803,2.5448,-0.0121,2.5568,-19.9433,14.9908,2.2206,1.3668,3.0515,-0.3462,24.3584,1.8508,1.0185,30.0,100.0,70.0,45.0298,0.2074,59.5481,4.3876,17.5178,16.0452,6.8817,6.3032,161.5941,165.0139,168.4336,165.1692,164.4775,162.9293,3.8137,3.9284,2.3579,213200028.5261,2267308.7475,158345139.0,163.1352,-0.9614,-0.4854,1.0,15.9253,209.0365,-0.2725,0.5655,166.6101
2015-04-24,191.67,194.29,191.5,193.98,5579717.0,0.0,164.7087,164.0718,164.6185,165.3575,165.1645,164.4746,159.7539,53.3684,122.4415,372.3883,164.5978,2.3906,-0.1693,2.5599,-3.988,16.2354,1.9174,1.1843,4.1545,0.828,14.2849,2.5769,1.0258,0.0,100.0,100.0,54.4789,0.2041,57.9364,3.6133,16.5309,17.7703,6.5151,7.0036,161.8931,164.7087,167.5243,164.4012,164.2833,162.2873,3.1924,3.9412,2.3548,211178491.0284,1347714.1554,166183030.0,162.8617,-0.9027,-0.3341,0.0,16.0297,199.5185,-0.964,-3.112,167.3693
2015-04-17,192.36,193.42,189.75,190.59,7693039.0,0.0,164.2933,163.7819,164.4216,165.0635,164.8234,164.4019,159.5445,53.0213,122.0078,372.388,164.3656,2.419,-0.1832,2.6022,-41.5325,17.7658,2.2648,1.4049,8.4497,-0.4823,17.5697,5.3641,1.0536,0.0,30.0,30.0,56.4068,0.2105,50.4499,2.0534,17.9879,17.2641,7.239,6.9477,160.8403,164.2933,167.7462,163.808,163.9043,161.7524,3.1665,4.0244,2.4473,206838711.1395,372631.1717,160603313.0,162.7045,-0.7577,-0.0744,0.0,16.2327,184.2646,1.8447,-5.8351,164.4444
2015-04-10,188.23,192.57,188.09,192.54,5877388.0,0.0,163.4483,163.2953,163.9628,164.3751,163.8799,164.2159,158.978,52.6746,121.5637,372.3876,164.1228,2.3595,-0.2885,2.648,-8.5425,19.1318,2.3614,1.4707,1.2036,0.9621,2.4684,0.7466,1.0075,10.0,40.0,30.0,57.1013,0.2183,52.0295,7.6168,19.5242,16.7605,8.0434,6.9048,158.3218,163.4483,168.5747,161.9581,161.4363,161.4763,3.8654,4.1197,2.4798,211010141.006,1281672.4202,168296352.0,162.4992,-0.594,0.1489,0.0,16.2954,171.4397,4.2081,-2.9457,166.1269
2015-04-02,189.75,191.78,187.47,189.15,9363127.0,0.0,163.3279,163.4925,164.1301,165.0093,164.8412,163.9527,158.9463,52.3284,121.1511,372.3869,163.8572,2.612,-0.1081,2.7201,-34.3947,19.5421,2.5423,1.5864,4.3779,-0.1392,9.0882,2.7475,1.0275,20.0,50.0,30.0,45.456,0.2341,48.2004,12.7585,21.5458,16.67,8.9371,6.9146,158.055,163.3279,168.6008,161.9581,161.4363,161.3675,3.7187,4.1479,2.5416,205211468.0239,-25488.2952,162418964.0,162.3077,-0.3896,0.3757,0.0,16.2082,157.9321,4.7298,0.8926,163.2019
2015-03-27,192.85,193.49,187.15,188.53,7253120.0,0.984,162.8901,163.442,163.9793,165.2454,165.3265,163.3465,158.7949,51.9826,120.7212,372.3869,163.5023,2.7628,0.0156,2.7471,-39.1229,19.1447,2.6832,1.6784,5.4731,-0.6814,23.7642,3.4011,1.034,30.0,60.0,30.0,57.9516,0.2399,54.8376,12.7585,23.6677,18.3117,9.9301,7.6829,157.1168,162.8901,168.6635,161.9581,161.4363,160.6598,5.4703,4.1956,2.5793,207275266.3185,1294973.0078,153055837.0,162.1569,-0.1207,0.6166,1.0,16.1351,141.9352,3.3662,5.6421,162.667
2015-03-20,189.59,194.39,189.49,193.85,7524594.0,0.0,162.3428,162.7859,163.2426,164.334,164.1778,162.5291,158.4452,51.6372,120.2598,372.3865,163.1146,2.6427,-0.1005,2.7432,-6.0698,18.9658,2.8456,1.7841,2.0001,0.8694,8.7012,1.2443,1.0124,40.0,70.0,30.0,54.7985,0.238,65.2796,6.4507,23.9612,21.0571,9.7139,8.5366,156.9789,162.3428,167.7068,161.8097,161.4363,159.8647,4.7986,4.054,2.4362,211370876.6655,2629819.0732,160308957.0,161.9507,0.1294,0.7927,0.0,16.0382,127.5638,-0.2428,5.5917,166.4066
2015-03-13,190.52,191.47,187.47,188.8,9819053.0,0.0,162.1428,162.794,163.1323,164.6942,164.8553,161.7465,158.3744,51.2923,119.8306,372.3864,162.7461,2.8221,0.0537,2.7684,-44.3854,18.8615,3.1349,1.9691,-0.3863,-0.43,13.1069,-0.2356,0.9976,50.0,80.0,30.0,44.7584,0.2434,54.6534,23.399,27.1782,16.8711,10.7932,6.7,156.7058,162.1428,167.5798,161.8097,161.4363,158.9712,3.4337,3.9713,2.4503,205504764.6084,2122897.1689,152784363.0,161.7626,0.4053,0.933,1.0,15.8513,111.0905,-1.1727,2.101,162.0716
2015-03-06,193.31,194.47,189.94,190.31,6853544.0,0.0,162.1814,162.6264,162.8838,164.7813,165.2329,161.2286,158.3449,50.9479,119.389,372.3864,162.3447,2.9287,0.1738,2.7549,-32.9287,17.8478,2.9561,1.8599,3.2105,-0.6623,27.0055,1.9729,1.0197,60.0,90.0,30.0,45.9438,0.239,59.3542,12.8337,23.906,18.4679,9.6365,7.4444,156.6997,162.1814,167.6632,161.8097,161.4363,157.9674,3.8887,4.031,2.4674,208794147.3634,4974531.4099,162603416.0,161.444,0.7628,0.9966,1.0,15.6175,85.2923,-1.4459,0.8298,163.3678
2015-02-27,193.49,194.65,193.03,193.2,6686202.0,0.0,161.8604,161.8894,162.1415,163.7861,164.0799,160.9625,158.1473,50.604,118.9188,372.3864,161.9788,2.7784,0.0669,2.7115,-11.0015,18.2126,3.03,1.9107,7.9256,-0.179,27.9182,5.0107,1.0501,0.0,100.0,100.0,53.1449,0.2254,62.6046,3.1911,19.1755,20.4397,7.76,8.2716,156.9514,161.8604,166.7694,161.8097,161.4363,156.8394,1.3907,4.0468,2.4401,214528127.8843,8281332.654,169456960.0,161.0525,0.2876,-0.4738,1.0,15.417,-28.2841,-1.5159,-1.1595,165.8487
2015-02-20,192.07,193.82,191.4498,193.78,5954783.0,0.0,161.0678,160.9542,161.227,162.3372,162.1827,160.8153,157.586,50.2607,118.4422,372.3864,161.7287,2.5304,-0.1644,2.6948,-0.2994,19.6265,3.0463,1.9258,2.3608,0.7215,24.0427,1.4527,1.0145,10.0,100.0,90.0,57.9732,0.2167,65.1078,1.3115,19.8579,19.3438,8.6222,8.399,156.613,161.0678,165.5227,161.2003,160.6457,155.7793,2.0347,4.3419,2.6102,219811052.9214,10064565.8113,176143162.0,160.5595,-0.5648,-0.9829,0.0,15.2995,280.6131,-0.5934,-1.9644,166.3466
2015-02-13,187.81,192.44,187.22,192.39,8912815.0,0.0,160.8318,160.0821,160.4912,160.9004,160.1467,160.9466,157.4876,49.9181,117.9732,372.3864,161.5887,2.3011,-0.4347,2.7359,-0.4173,20.9121,3.27,2.073,-0.3911,0.8774,11.1437,-0.242,0.9976,20.0,100.0,80.0,50.5345,0.222,61.4209,8.89,20.8342,17.4323,9.5802,8.0159,157.0036,160.8318,164.6599,160.7281,160.0534,155.3184,4.481,4.5983,2.7843,214057258.2937,8078068.32,170188379.0,159.9775,-0.7931,-0.9915,0.0,15.2701,262.5281,0.392,-2.5094,165.1533
2015-02-06,183.5,190.05,181.47,188.52,9182482.0,0.0,160.8709,159.8289,160.4274,160.5757,159.5832,161.2385,157.4671,49.5761,117.5363,372.3867,161.4819,2.3474,-0.4972,2.8446,-27.8634,22.5303,3.5225,2.2386,-4.7142,0.5851,-5.1095,-2.9057,0.9709,30.0,50.0,20.0,50.795,0.2463,58.359,23.2619,23.0837,14.371,10.6447,6.627,157.0196,160.8709,164.7221,160.7281,159.7075,154.5196,7.3653,4.6113,2.8495,205315186.8761,5902232.8694,161275564.0,159.3124,-0.9153,-0.932,0.0,15.2987,248.7453,1.7684,0.1927,161.8312
2015-01-30,187.79,188.51,182.21,182.99,13167043.0,0.0,161.3423,160.3415,161.122,161.767,161.2325,161.4896,157.465,49.2346,117.1324,372.3863,161.2752,2.749,-0.2199,2.9688,-77.3445,22.7937,3.9437,2.5107,1.6067,-0.7619,13.4864,1.0067,1.0101,40.0,60.0,20.0,48.5624,0.2783,60.1038,33.4784,27.4715,13.691,11.8274,5.8944,158.1482,161.3423,164.5364,161.0532,159.7075,153.6514,5.4081,4.3053,2.7408,199407576.0789,6071305.5664,152093082.0,158.6089,-0.9821,-0.8276,0.0,15.4315,235.8488,-0.4665,0.8947,157.0841
2015-01-23,185.62,189.15,183.58,188.04,12408250.0,0.0,161.1816,160.1497,161.1178,161.7002,161.1719,161.4224,157.4188,48.8934,116.6873,372.3869,160.8863,2.8466,-0.1772,3.0238,-32.1583,22.0995,3.9602,2.5256,0.1281,0.4345,5.012,0.0805,1.0008,50.0,70.0,20.0,58.2439,0.296,61.748,28.7502,28.294,15.6578,11.8349,6.5494,157.8188,161.1816,164.5444,161.0532,159.7075,152.7076,4.7815,4.1828,2.5913,209314208.4312,9730223.7642,165260125.0,157.9667,-0.973,-0.5247,1.0,15.7978,211.6474,0.0371,-3.7314,161.4192
2015-01-16,187.46,188.41,182.0868,184.8,12635831.0,0.0,161.1688,160.3293,161.45,162.4038,162.2822,161.3391,157.4098,48.5527,116.2564,372.3874,160.378,3.1195,0.0513,3.0681,-61.1491,21.619,3.6763,2.3479,2.8005,-0.4207,13.4961,1.7711,1.0177,60.0,80.0,20.0,56.3942,0.3137,60.7486,33.3582,31.9458,15.964,13.1498,6.5712,157.7772,161.1688,164.5604,161.0532,159.7075,151.6818,5.428,4.1163,2.5948,201851436.8872,8806815.5816,152851875.0,157.5824,-0.8677,-0.2621,1.0,16.4143,195.1921,2.4124,-5.0412,158.6379
2015-01-09,187.26,189.34,182.355,187.23,11550878.0,0.0,160.8887,160.1977,161.4441,162.6017,162.7826,161.1481,157.3259,48.2125,115.8052,372.4009,159.7184,3.2616,0.2063,3.0553,-39.406,21.3332,2.809,1.797,7.4868,-0.0043,12.807,4.885,1.0488,0.0,90.0,90.0,68.4506,0.3186,61.0907,32.571,36.154,18.3889,14.3551,7.3014,157.0312,160.8887,164.7463,161.0276,159.7075,150.5668,5.9961,3.9705,2.4704,203643537.9185,10396903.3182,165487706.0,157.1482,-0.5868,0.1577,1.0,17.1793,170.9284,4.0867,-5.8581,160.7238
2015-01-02,190.97,191.634,187.26,188.4,7334109.0,0.0,160.1401,160.0751,161.3333,162.8906,163.5233,160.6256,157.0898,47.8728,115.3513,372.3935,158.9625,3.4129,0.4092,3.0037,-23.5507,21.2936,2.0929,1.3411,16.631,-0.5876,30.112,11.2903,1.1129,0.0,100.0,100.0,80.3819,0.3138,60.7306,16.2969,30.0941,21.6598,11.2717,8.1127,154.149,160.1401,166.1312,158.5986,158.6104,149.3549,3.7548,3.7455,2.3159,199071143.1196,10579505.1346,177038584.0,156.6736,-0.2631,0.4962,1.0,17.9545,150.2528,6.5707,-5.257,161.7282
2014-12-26,189.57,191.519,189.3447,191.15,6535647.0,0.0,158.477,159.2175,160.341,161.8011,162.3424,159.5765,155.4332,47.5337,114.8605,372.4022,158.1531,3.2323,0.3309,2.9014,-1.8448,22.4855,1.7465,1.1223,13.6363,0.7267,26.2707,9.1459,1.0915,0.0,100.0,100.0,89.1673,0.2944,64.5277,7.7834,28.1368,24.0731,10.5357,9.0141,149.2583,158.477,167.6956,155.018,155.8203,148.222,1.8665,3.7445,2.282,202582259.774,12231171.0551,184372693.0,156.0903,-0.0628,0.6613,1.0,18.6072,138.5993,8.1213,-1.4905,164.0889
2014-12-19,185.26,190.127,181.44,189.42,17848428.0,1.026,157.1133,158.4363,159.3194,160.813,161.2676,158.2341,154.2982,47.1954,114.377,372.3964,157.3801,3.077,0.2583,2.8187,-3.0269,23.6567,1.3734,0.8848,3.6883,0.5339,9.2325,2.3875,1.0239,10.0,80.0,70.0,74.352,0.2779,65.5022,14.8003,29.6129,21.9774,11.7063,8.6879,146.842,157.1133,167.3847,154.9106,152.8433,147.2639,8.3001,3.9531,2.4311,198264939.3554,10819670.1175,177837046.0,155.5517,0.0942,0.7706,1.0,19.1751,129.5939,8.6696,5.0051,162.6038
2014-12-12,190.35,190.83,184.17,184.21,9627507.0,0.0,156.7445,158.4951,159.0598,161.4586,162.6011,156.8384,154.2163,46.8578,113.9346,372.4041,156.6259,3.2984,0.5443,2.7541,-28.6695,22.9589,1.5649,1.0101,8.8964,-0.9219,36.232,5.7911,1.0579,20.0,90.0,70.0,62.5666,0.264,62.2056,3.8065,30.0198,27.8182,10.4172,9.6532,146.3872,156.7445,167.1018,154.9106,152.8433,146.2446,5.6862,3.4701,2.2064,183026684.3253,8322879.236,159988618.0,155.0515,0.2021,0.8354,1.0,19.9822,123.339,5.3957,14.172,157.2756
2014-12-05,189.29,191.1874,188.36,190.8,9559468.0,0.0,155.8549,157.6011,157.8484,160.3293,161.4902,155.2581,153.4928,46.5208,113.4439,372.4217,155.8696,3.0906,0.4726,2.6181,-1.5918,24.4846,1.38,0.8932,4.7727,0.5341,33.1343,3.043,1.0304,30.0,100.0,70.0,64.6267,0.2277,80.0421,17.0579,23.5736,33.2699,7.5998,10.7258,146.1246,155.8549,165.5851,154.7697,152.8433,145.1602,2.414,3.2239,1.979,192538545.5956,12222060.0523,169616125.0,154.5405,0.2023,0.8355,1.0,21.0174,123.3303,-1.8236,17.3593,162.902
2014-11-28,190.02,190.63,189.66,190.03,4357328.0,0.0,155.3776,156.7097,156.7147,159.1525,160.2863,153.9435,153.2463,46.1845,112.9573,372.4171,155.2732,2.8725,0.3726,2.4999,-2.5231,26.036,1.421,0.9225,7.0456,0.0103,37.2673,4.54,1.0454,40.0,100.0,60.0,56.2772,0.1906,77.4176,24.6048,21.7602,35.9627,7.211,11.9176,146.3836,155.3776,164.3716,154.7697,152.6054,144.2341,0.905,3.3139,2.0425,185598684.2329,11639263.2701,160056657.0,153.9959,-0.514,0.2431,1.0,21.9763,165.9282,-7.228,6.3639,162.2446
2014-11-21,186.93,190.48,186.76,189.57,6170830.0,0.0,154.673,155.4816,155.3396,157.2392,157.9397,153.1702,152.8025,45.8489,112.4595,372.3997,154.8814,2.4889,0.0822,2.4068,-3.851,26.1719,1.4948,0.9738,3.0479,0.7097,28.8532,1.9469,1.0195,50.0,100.0,50.0,56.1402,0.1541,70.0178,24.0966,22.3711,36.5751,8.0123,13.0995,146.9202,154.673,162.4258,153.4506,152.5413,143.4677,3.1761,3.5815,2.2128,186631865.0989,13025815.9136,155699329.0,153.3709,-0.9759,-0.8444,1.0,22.8146,237.6035,-5.2723,-3.3235,161.8518
2014-11-14,186.48,187.84,186.27,187.33,8278917.0,0.0,154.3682,154.5668,154.3888,155.8004,156.1324,153.1431,152.679,45.5142,111.9834,372.3752,154.7421,2.2318,-0.1545,2.3862,-2.4297,25.7627,1.7343,1.1339,2.6127,0.5414,27.5801,1.6684,1.0167,60.0,100.0,40.0,50.2064,0.1316,69.6287,15.0241,24.548,33.2284,8.9025,12.0505,147.1959,154.3682,161.5406,153.2585,151.4143,142.9448,1.3404,3.6266,2.2675,183480097.0882,12716955.9433,149528499.0,152.751,-0.9592,-0.8782,1.0,23.6604,241.4244,-3.749,-5.2622,159.9394
2014-11-07,185.2,186.68,183.45,186.5,8890967.0,0.0,154.107,153.5342,153.4603,154.0092,153.6565,153.5367,152.5761,45.1802,111.5063,372.3389,154.821,1.9101,-0.5147,2.4248,-0.9077,26.2164,1.7411,1.142,2.1656,0.4025,24.1034,1.3886,1.0139,70.0,100.0,30.0,45.8556,0.121,67.9936,10.8083,25.4902,31.668,9.8917,12.289,147.491,154.107,160.723,152.7121,150.9191,142.6093,2.7577,3.8806,2.4371,180579839.5404,11587349.8146,141249582.0,152.1466,-0.9776,-0.8401,1.0,24.6416,237.1521,-1.82,-8.4586,159.2307
2014-10-31,179.51,185.05,178.87,184.93,7941794.0,0.0,153.8904,152.515,152.6911,152.0763,150.7315,154.1656,152.5017,44.8469,111.0355,372.2611,155.0932,1.5831,-0.9704,2.5535,-0.6593,26.5049,1.6614,1.0934,-0.0753,0.877,6.0604,-0.0491,0.9995,80.0,100.0,20.0,41.3371,0.1326,65.0745,4.8376,27.4402,30.2301,10.9908,12.1082,147.6851,153.8904,160.0958,152.0717,150.2233,142.4539,5.2764,4.0053,2.5368,172679816.2308,8506879.634,132358615.0,151.702,-0.9984,-0.7464,1.0,25.5973,228.2823,0.4892,-7.7484,157.8903
